Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","504","Morocco","5510","Production","01705","Peas, dry","2020","2020","t","14077","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01242","Peas, green","2020","2020","ha","14500","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01242","Peas, green","2020","2020","100 g/ha","66800","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01242","Peas, green","2020","2020","t","96859.5","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01930.01","Peppermint, spearmint","2020","2020","ha","2551","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01930.01","Peppermint, spearmint","2020","2020","100 g/ha","158379","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01930.01","Peppermint, spearmint","2020","2020","t","40402.5","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01318","Pineapples","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01318","Pineapples","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01375","Pistachios, in shell","2020","2020","t","46.3","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01346","Plums and sloes","2020","2020","ha","16198","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01346","Plums and sloes","2020","2020","100 g/ha","88565","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01346","Plums and sloes","2020","2020","t","143456.66","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","107","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01321","Pomelos and grapefruits","2020","2020","100 g/ha","160936","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01321","Pomelos and grapefruits","2020","2020","t","1719.6","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01510","Potatoes","2020","2020","ha","57534","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","296709","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01510","Potatoes","2020","2020","t","1707068.2","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","7196","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01235","Pumpkins, squash and gourds","2020","2020","100 g/ha","214026","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01235","Pumpkins, squash and gourds","2020","2020","t","154013.3","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2020","2020","ha","700","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01930.02","Pyrethrum, dried flowers","2020","2020","100 g/ha","2579","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01930.02","Pyrethrum, dried flowers","2020","2020","t","180.53","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01342.02","Quinces","2020","2020","ha","3411","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01342.02","Quinces","2020","2020","100 g/ha","169181","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01342.02","Quinces","2020","2020","t","57700","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","2000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01443","Rape or colza seed","2020","2020","100 g/ha","15000","X","Figure from international organizations",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01443","Rape or colza seed","2020","2020","t","3000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01353.01","Raspberries","2020","2020","ha","3410","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01353.01","Raspberries","2020","2020","100 g/ha","102626","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01353.01","Raspberries","2020","2020","t","35000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0113","Rice","2020","2020","ha","5788","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","0113","Rice","2020","2020","100 g/ha","113511","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0113","Rice","2020","2020","t","65700","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0116","Rye","2020","2020","ha","3678","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","0116","Rye","2020","2020","100 g/ha","6263","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0116","Rye","2020","2020","t","2303.43","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01446","Safflower seed","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01446","Safflower seed","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","107","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01921.01","Seed cotton, unginned","2020","2020","100 g/ha","20298","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","217.02","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01444","Sesame seed","2020","2020","ha","849","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01444","Sesame seed","2020","2020","100 g/ha","7809","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01444","Sesame seed","2020","2020","t","662.8","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01929.05","Sisal, raw","2020","2020","ha","4569","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01929.05","Sisal, raw","2020","2020","100 g/ha","3647","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01929.05","Sisal, raw","2020","2020","t","1666.34","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0114","Sorghum","2020","2020","ha","4440","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","0114","Sorghum","2020","2020","100 g/ha","9374","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0114","Sorghum","2020","2020","t","4162","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0141","Soya beans","2020","2020","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","10000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0141","Soya beans","2020","2020","t","1000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01354","Strawberries","2020","2020","ha","3279","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01354","Strawberries","2020","2020","100 g/ha","509164","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01354","Strawberries","2020","2020","t","166955","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01241.01","String beans","2020","2020","ha","5813","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01241.01","String beans","2020","2020","100 g/ha","188255","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01241.01","String beans","2020","2020","t","109432.5","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01801","Sugar beet","2020","2020","ha","57589","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01801","Sugar beet","2020","2020","100 g/ha","630601","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01801","Sugar beet","2020","2020","t","3631553.6","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01802","Sugar cane","2020","2020","ha","11763","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01802","Sugar cane","2020","2020","100 g/ha","673716","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01802","Sugar cane","2020","2020","t","792492","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","18513","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01445","Sunflower seed","2020","2020","100 g/ha","12098","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01445","Sunflower seed","2020","2020","t","22397.26","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","860","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01530","Sweet potatoes","2020","2020","100 g/ha","86395","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01530","Sweet potatoes","2020","2020","t","7430","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","69205","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01324","Tangerines, mandarins, clementines","2020","2020","100 g/ha","133887","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","t","926566","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01234","Tomatoes","2020","2020","ha","14781","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01234","Tomatoes","2020","2020","100 g/ha","946365","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01234","Tomatoes","2020","2020","t","1398831.1","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","466","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01970","Unmanufactured tobacco","2020","2020","100 g/ha","27341","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","1273.56","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01709.01","Vetches","2020","2020","ha","3558","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01709.01","Vetches","2020","2020","100 g/ha","33354","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01709.01","Vetches","2020","2020","t","11866.68","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01376","Walnuts, in shell","2020","2020","ha","6923","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01376","Walnuts, in shell","2020","2020","100 g/ha","17328","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01376","Walnuts, in shell","2020","2020","t","11996.2","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01221","Watermelons","2020","2020","ha","16812","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01221","Watermelons","2020","2020","100 g/ha","402886","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01221","Watermelons","2020","2020","t","677345.25","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2020","2020","ha","2845290","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","0111","Wheat","2020","2020","100 g/ha","9004","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2020","2020","t","2561897.5","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01312","Bananas","2020","2020","ha","65333","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01312","Bananas","2020","2020","100 g/ha","81888","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01312","Bananas","2020","2020","t","535000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01701","Beans, dry","2020","2020","ha","883217","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01701","Beans, dry","2020","2020","100 g/ha","3690","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01701","Beans, dry","2020","2020","t","325872","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01372","Cashew nuts, in shell","2020","2020","ha","171630","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01372","Cashew nuts, in shell","2020","2020","100 g/ha","8332","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01372","Cashew nuts, in shell","2020","2020","t","143000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","556000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01520.01","Cassava, fresh","2020","2020","100 g/ha","108381","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2020","2020","t","6026000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01447","Castor oil seeds","2020","2020","ha","196858","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01447","Castor oil seeds","2020","2020","100 g/ha","3740","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01447","Castor oil seeds","2020","2020","t","73634.45","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","82754","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01460","Coconuts, in shell","2020","2020","100 g/ha","29547","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01460","Coconuts, in shell","2020","2020","t","244516.98","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01610","Coffee, green","2020","2020","ha","840","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01610","Coffee, green","2020","2020","100 g/ha","9679","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01610","Coffee, green","2020","2020","t","812.69","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01706","Cow peas, dry","2020","2020","ha","342777","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01706","Cow peas, dry","2020","2020","100 g/ha","2411","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01706","Cow peas, dry","2020","2020","t","82631.77","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","1391","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","100 g/ha","68885","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","t","9580.14","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","347000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","0142","Groundnuts, excluding shelled","2020","2020","100 g/ha","2968","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0142","Groundnuts, excluding shelled","2020","2020","t","103000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","ha","6952","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","100 g/ha","5342","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","t","3713.33","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","911","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01322","Lemons and limes","2020","2020","100 g/ha","34503","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01322","Lemons and limes","2020","2020","t","3143.31","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","2286362","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","0112","Maize (corn)","2020","2020","100 g/ha","7139","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0112","Maize (corn)","2020","2020","t","1632321","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","5008","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01316","Mangoes, guavas and mangosteens","2020","2020","100 g/ha","57386","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01316","Mangoes, guavas and mangosteens","2020","2020","t","28739.92","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0118","Millet","2020","2020","ha","53477","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","0118","Millet","2020","2020","100 g/ha","4132","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0118","Millet","2020","2020","t","22099","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","16401","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","100 g/ha","201071","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","t","329773.41","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01323","Oranges","2020","2020","ha","3422","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01323","Oranges","2020","2020","100 g/ha","198704","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01323","Oranges","2020","2020","t","68000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","28785","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","45925","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","132195.34","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","124636","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","100 g/ha","2471","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01449.90","Other oil seeds, n.e.c.","2020","2020","t","30797.8","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","327434","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01709.90","Other pulses n.e.c.","2020","2020","100 g/ha","6789","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01709.90","Other pulses n.e.c.","2020","2020","t","222297.1","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","2954","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","100 g/ha","80033","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01319","Other tropical fruits, n.e.c.","2020","2020","t","23645.15","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","48689","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","43625","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","212407.31","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01317","Papayas","2020","2020","ha","4297","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01317","Papayas","2020","2020","100 g/ha","100060","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01317","Papayas","2020","2020","t","42993.42","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01318","Pineapples","2020","2020","ha","8907","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","62623","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01318","Pineapples","2020","2020","t","55780.89","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","2561","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01321","Pomelos and grapefruits","2020","2020","100 g/ha","34305","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01321","Pomelos and grapefruits","2020","2020","t","8786.32","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01510","Potatoes","2020","2020","ha","8446","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","77451","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01510","Potatoes","2020","2020","t","65418.43","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","616","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01235","Pumpkins, squash and gourds","2020","2020","100 g/ha","17473","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01235","Pumpkins, squash and gourds","2020","2020","t","1075.89","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0113","Rice","2020","2020","ha","313000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","0113","Rice","2020","2020","100 g/ha","12013","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0113","Rice","2020","2020","t","376000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","135000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01921.01","Seed cotton, unginned","2020","2020","100 g/ha","6423","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","86715.57","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01444","Sesame seed","2020","2020","ha","283911","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01444","Sesame seed","2020","2020","100 g/ha","4404","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01444","Sesame seed","2020","2020","t","125038","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01929.05","Sisal, raw","2020","2020","ha","1981","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01929.05","Sisal, raw","2020","2020","100 g/ha","3150","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01929.05","Sisal, raw","2020","2020","t","624.15","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0114","Sorghum","2020","2020","ha","262579","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","0114","Sorghum","2020","2020","100 g/ha","5408","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0114","Sorghum","2020","2020","t","142002","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0141","Soya beans","2020","2020","ha","45000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","16667","X","Figure from international organizations",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0141","Soya beans","2020","2020","t","75000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01802","Sugar cane","2020","2020","ha","47351","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01802","Sugar cane","2020","2020","100 g/ha","578141","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01802","Sugar cane","2020","2020","t","2737556","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","12357","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01445","Sunflower seed","2020","2020","100 g/ha","12139","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01445","Sunflower seed","2020","2020","t","15000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","60930","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01530","Sweet potatoes","2020","2020","100 g/ha","73631","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01530","Sweet potatoes","2020","2020","t","448633","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","104","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01324","Tangerines, mandarins, clementines","2020","2020","100 g/ha","39430","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","t","411.9","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01620","Tea leaves","2020","2020","ha","4330","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01620","Tea leaves","2020","2020","100 g/ha","11262","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01620","Tea leaves","2020","2020","t","4876","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","01234","Tomatoes","2020","2020","ha","46505","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01234","Tomatoes","2020","2020","100 g/ha","259600","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01234","Tomatoes","2020","2020","t","1207282.49","I","Imputed value",""
